,wins,rewards,scores,steps,high_tile
51,0,tensor([-5.]),76,53,tensor(1.)
52,0,tensor([-5.]),60,35,tensor(1.)
53,0,tensor([-5.]),87,53,tensor(1.)
54,0,tensor([-5.]),80,62,tensor(1.)
55,0,tensor([-5.]),53,37,tensor(1.)
56,0,tensor([-4.]),43,34,tensor(1.)
57,0,tensor([-4.]),39,30,tensor(1.)
58,1,tensor([6.]),89,45,tensor(1.)
59,0,tensor([-4.]),34,30,tensor(1.)
60,1,tensor([6.]),102,61,tensor(1.)
61,0,tensor([-4.]),47,32,tensor(1.)
62,0,tensor([-4.]),33,21,tensor(1.)
63,1,tensor([6.]),91,52,tensor(1.)
64,0,tensor([-4.]),59,55,tensor(1.)
65,1,tensor([6.]),88,66,tensor(1.)
66,0,tensor([-5.]),60,39,tensor(1.)
67,0,tensor([-4.]),37,47,tensor(1.)
68,0,tensor([-5.]),122,76,tensor(1.)
69,1,tensor([6.]),92,100,tensor(1.)
70,1,tensor([6.]),104,62,tensor(1.)
71,0,tensor([-5.]),58,60,tensor(1.)
72,0,tensor([-4.]),25,24,tensor(1.)
73,0,tensor([-5.]),60,41,tensor(1.)
74,1,tensor([6.]),88,55,tensor(1.)
75,0,tensor([-5.]),49,28,tensor(1.)
76,0,tensor([-3.]),16,38,tensor(1.)
77,0,tensor([-4.]),50,45,tensor(1.)
78,0,tensor([-4.]),32,22,tensor(1.)
79,1,tensor([6.]),100,90,tensor(1.)
80,0,tensor([-5.]),89,70,tensor(1.)
81,0,tensor([-5.]),110,76,tensor(1.)
82,0,tensor([-5.]),84,67,tensor(1.)
83,0,tensor([-5.]),84,78,tensor(1.)
84,0,tensor([-5.]),73,54,tensor(1.)
85,0,tensor([-4.]),34,41,tensor(1.)
86,0,tensor([-4.]),37,58,tensor(1.)
87,0,tensor([-4.]),45,51,tensor(1.)
88,0,tensor([-5.]),62,42,tensor(1.)
89,0,tensor([-4.]),52,46,tensor(1.)
90,0,tensor([-4.]),50,57,tensor(1.)
91,0,tensor([-5.]),87,65,tensor(1.)
92,1,tensor([6.]),95,67,tensor(1.)
93,0,tensor([-3.]),23,28,tensor(1.)
94,0,tensor([-3.]),18,22,tensor(1.)
95,0,tensor([-4.]),47,49,tensor(1.)
96,0,tensor([-4.]),41,40,tensor(1.)
97,0,tensor([-3.]),28,38,tensor(1.)
98,0,tensor([-5.]),102,107,tensor(1.)
99,0,tensor([-4.]),29,34,tensor(1.)
100,0,tensor([-5.]),73,67,tensor(1.)
101,0,tensor([-5.]),76,52,tensor(1.)
102,1,tensor([6.]),88,83,tensor(1.)
103,0,tensor([-4.]),39,34,tensor(1.)
104,0,tensor([-4.]),36,30,tensor(1.)
105,1,tensor([6.]),87,50,tensor(1.)
106,0,tensor([-5.]),57,93,tensor(1.)
107,0,tensor([-5.]),83,82,tensor(1.)
108,0,tensor([-5.]),75,97,tensor(1.)
109,0,tensor([-5.]),78,119,tensor(1.)
110,0,tensor([-4.]),25,24,tensor(1.)
111,0,tensor([-4.]),32,26,tensor(1.)
112,1,tensor([6.]),106,111,tensor(1.)
113,0,tensor([-5.]),55,40,tensor(1.)
114,0,tensor([-4.]),38,42,tensor(1.)
115,0,tensor([-5.]),71,86,tensor(1.)
116,0,tensor([-5.]),80,71,tensor(1.)
117,0,tensor([-5.]),90,87,tensor(1.)
118,0,tensor([-5.]),118,87,tensor(1.)
119,0,tensor([-4.]),46,38,tensor(1.)
120,0,tensor([-4.]),34,66,tensor(1.)
121,0,tensor([-4.]),30,43,tensor(1.)
122,0,tensor([-5.]),80,59,tensor(1.)
123,0,tensor([-5.]),66,124,tensor(1.)
124,0,tensor([-5.]),66,66,tensor(1.)
125,1,tensor([6.]),100,72,tensor(1.)
126,0,tensor([-4.]),51,55,tensor(1.)
127,0,tensor([-5.]),73,118,tensor(1.)
128,0,tensor([-5.]),86,97,tensor(1.)
129,1,tensor([6.]),98,121,tensor(1.)
130,0,tensor([-5.]),82,112,tensor(1.)
131,0,tensor([-5.]),73,83,tensor(1.)
132,0,tensor([-4.]),52,56,tensor(1.)
133,0,tensor([-4.]),50,100,tensor(1.)
134,0,tensor([-4.]),32,50,tensor(1.)
135,0,tensor([-5.]),90,109,tensor(1.)
136,0,tensor([-5.]),66,104,tensor(1.)
137,1,tensor([6.]),99,232,tensor(1.)
138,0,tensor([-4.]),43,135,tensor(1.)
139,0,tensor([-4.]),34,31,tensor(1.)
140,0,tensor([-5.]),62,69,tensor(1.)
141,0,tensor([-5.]),69,129,tensor(1.)
142,1,tensor([6.]),100,150,tensor(1.)
143,0,tensor([-5.]),84,77,tensor(1.)
144,0,tensor([-4.]),40,154,tensor(1.)
145,1,tensor([6.]),101,80,tensor(1.)
146,0,tensor([-5.]),55,56,tensor(1.)
147,1,tensor([6.]),92,115,tensor(1.)
148,1,tensor([6.]),108,150,tensor(1.)
149,1,tensor([6.]),91,156,tensor(1.)
150,0,tensor([-5.]),84,188,tensor(1.)
151,0,tensor([-3.]),25,108,tensor(1.)
152,1,tensor([6.]),99,133,tensor(1.)
153,0,tensor([-5.]),83,147,tensor(1.)
154,0,tensor([-4.]),38,44,tensor(1.)
155,0,tensor([-5.]),79,129,tensor(1.)
156,0,tensor([-5.]),87,178,tensor(1.)
157,0,tensor([-5.]),60,160,tensor(1.)
158,0,tensor([-5.]),106,148,tensor(1.)
159,0,tensor([-4.]),50,86,tensor(1.)
160,0,tensor([-5.]),108,226,tensor(1.)
161,0,tensor([-5.]),73,93,tensor(1.)
162,0,tensor([-5.]),66,88,tensor(1.)
163,1,tensor([6.]),96,155,tensor(1.)
164,0,tensor([-5.]),69,194,tensor(1.)
165,1,tensor([6.]),94,177,tensor(1.)
166,0,tensor([-4.]),33,66,tensor(1.)
167,0,tensor([-4.]),41,92,tensor(1.)
168,0,tensor([-4.]),50,193,tensor(1.)
169,0,tensor([-3.]),9,89,tensor(1.)
170,0,tensor([-5.]),67,275,tensor(1.)
171,1,tensor([6.]),98,118,tensor(1.)
172,0,tensor([-5.]),70,362,tensor(1.)
173,0,tensor([-5.]),108,277,tensor(1.)
174,0,tensor([-4.]),39,125,tensor(1.)
175,0,tensor([-5.]),57,299,tensor(1.)
176,0,tensor([-5.]),61,238,tensor(1.)
177,0,tensor([-4.]),39,265,tensor(1.)
178,0,tensor([-4.]),45,247,tensor(1.)
