,wins,rewards,scores,steps,high_tile
544,0,tensor([0]),10,258,tensor(1.)
545,0,tensor([0]),2,258,tensor(1.)
546,0,tensor([0]),7,258,tensor(1.)
547,0,tensor([0]),0,258,tensor(1.)
548,0,tensor([0]),30,258,tensor(1.)
549,0,tensor([0]),18,258,tensor(1.)
550,0,tensor([0]),31,258,tensor(1.)
551,0,tensor([0]),2,258,tensor(1.)
552,0,tensor([0]),30,258,tensor(1.)
553,0,tensor([0]),16,258,tensor(1.)
554,0,tensor([0]),32,258,tensor(1.)
555,0,tensor([4]),20,258,tensor(1.)
556,0,tensor([0]),19,258,tensor(1.)
557,0,tensor([0]),2,258,tensor(1.)
558,0,tensor([0]),7,258,tensor(1.)
559,0,tensor([0]),15,258,tensor(1.)
560,0,tensor([0]),11,258,tensor(1.)
561,0,tensor([0]),23,258,tensor(1.)
562,0,tensor([0]),9,258,tensor(1.)
563,0,tensor([0]),16,258,tensor(1.)
564,0,tensor([0]),7,258,tensor(1.)
565,0,tensor([0]),7,258,tensor(1.)
566,0,tensor([0]),28,258,tensor(1.)
567,0,tensor([0]),11,258,tensor(1.)
568,0,tensor([0]),28,258,tensor(1.)
569,0,tensor([0]),4,258,tensor(1.)
570,0,tensor([0]),32,258,tensor(1.)
571,0,tensor([0]),30,258,tensor(1.)
572,0,tensor([0]),28,258,tensor(1.)
573,0,tensor([0]),28,258,tensor(1.)
574,0,tensor([0]),7,258,tensor(1.)
575,0,tensor([0]),4,258,tensor(1.)
576,0,tensor([4]),16,258,tensor(1.)
577,0,tensor([0]),27,258,tensor(1.)
578,0,tensor([0]),21,258,tensor(1.)
579,0,tensor([0]),4,258,tensor(1.)
580,0,tensor([0]),16,258,tensor(1.)
581,0,tensor([0]),27,258,tensor(1.)
582,0,tensor([0]),23,258,tensor(1.)
583,0,tensor([0]),27,258,tensor(1.)
584,0,tensor([0]),23,258,tensor(1.)
585,0,tensor([0]),2,258,tensor(1.)
586,0,tensor([0]),34,258,tensor(1.)
587,0,tensor([0]),16,258,tensor(1.)
588,0,tensor([0]),64,258,tensor(1.)
589,0,tensor([0]),2,258,tensor(1.)
590,0,tensor([0]),2,258,tensor(1.)
591,0,tensor([0]),27,258,tensor(1.)
592,0,tensor([0]),9,258,tensor(1.)
593,0,tensor([0]),39,258,tensor(1.)
594,0,tensor([0]),13,258,tensor(1.)
595,0,tensor([0]),0,258,tensor(1.)
596,0,tensor([0]),27,258,tensor(1.)
597,0,tensor([0]),36,258,tensor(1.)
598,0,tensor([0]),16,258,tensor(1.)
599,0,tensor([0]),7,258,tensor(1.)
600,0,tensor([0]),50,258,tensor(1.)
601,0,tensor([0]),66,258,tensor(1.)
602,0,tensor([0]),2,258,tensor(1.)
603,0,tensor([0]),11,258,tensor(1.)
604,0,tensor([0]),25,258,tensor(1.)
605,0,tensor([0]),16,258,tensor(1.)
606,0,tensor([0]),53,258,tensor(1.)
607,0,tensor([0]),7,258,tensor(1.)
608,0,tensor([0]),20,258,tensor(1.)
609,0,tensor([0]),20,258,tensor(1.)
610,0,tensor([0]),13,258,tensor(1.)
611,0,tensor([0]),41,258,tensor(1.)
612,0,tensor([0]),14,258,tensor(1.)
613,0,tensor([0]),4,258,tensor(1.)
614,0,tensor([0]),39,258,tensor(1.)
615,0,tensor([0]),4,258,tensor(1.)
616,0,tensor([0]),14,258,tensor(1.)
617,0,tensor([0]),25,258,tensor(1.)
618,0,tensor([0]),5,258,tensor(1.)
619,0,tensor([0]),5,258,tensor(1.)
620,0,tensor([0]),37,258,tensor(1.)
621,0,tensor([0]),30,258,tensor(1.)
622,0,tensor([0]),6,258,tensor(1.)
623,0,tensor([0]),18,258,tensor(1.)
624,0,tensor([0]),25,258,tensor(1.)
625,0,tensor([0]),20,258,tensor(1.)
626,0,tensor([0]),16,258,tensor(1.)
627,0,tensor([0]),20,258,tensor(1.)
628,0,tensor([0]),4,258,tensor(1.)
629,0,tensor([0]),14,258,tensor(1.)
630,0,tensor([0]),41,258,tensor(1.)
631,0,tensor([0]),9,258,tensor(1.)
632,0,tensor([0]),2,258,tensor(1.)
633,0,tensor([0]),4,258,tensor(1.)
634,0,tensor([0]),2,258,tensor(1.)
635,0,tensor([0]),4,258,tensor(1.)
636,0,tensor([0]),27,258,tensor(1.)
637,0,tensor([0]),35,258,tensor(1.)
638,0,tensor([0]),7,258,tensor(1.)
639,0,tensor([0]),9,258,tensor(1.)
640,0,tensor([0]),4,258,tensor(1.)
641,0,tensor([0]),14,258,tensor(1.)
642,0,tensor([0]),31,258,tensor(1.)
643,0,tensor([0]),30,258,tensor(1.)
644,0,tensor([0]),23,258,tensor(1.)
645,0,tensor([0]),20,258,tensor(1.)
646,0,tensor([0]),12,258,tensor(1.)
647,0,tensor([0]),28,258,tensor(1.)
648,0,tensor([0]),18,195,tensor(1.)
649,0,tensor([0]),32,258,tensor(1.)
650,0,tensor([0]),16,258,tensor(1.)
651,0,tensor([0]),9,258,tensor(1.)
652,0,tensor([0]),2,258,tensor(1.)
653,0,tensor([0]),40,258,tensor(1.)
654,0,tensor([0]),41,258,tensor(1.)
655,0,tensor([0]),7,258,tensor(1.)
656,0,tensor([0]),20,258,tensor(1.)
657,0,tensor([0]),16,258,tensor(1.)
658,0,tensor([0]),16,258,tensor(1.)
659,0,tensor([0]),18,258,tensor(1.)
660,0,tensor([0]),41,258,tensor(1.)
661,0,tensor([0]),4,258,tensor(1.)
662,0,tensor([0]),2,258,tensor(1.)
663,0,tensor([0]),22,258,tensor(1.)
664,0,tensor([0]),2,258,tensor(1.)
665,0,tensor([0]),32,258,tensor(1.)
666,0,tensor([0]),16,258,tensor(1.)
667,0,tensor([0]),13,258,tensor(1.)
668,0,tensor([0]),34,258,tensor(1.)
669,0,tensor([0]),5,258,tensor(1.)
670,0,tensor([0]),9,258,tensor(1.)
671,0,tensor([0]),20,258,tensor(1.)
672,0,tensor([0]),20,258,tensor(1.)
